-8.000000000000000000e+00,4.600000000000000533e+00,7.800000000000000711e+00
-1.000000000000000000e+01,2.800000000000000711e+00,6.800000000000000711e+00
-1.200000000000000000e+01,1.099999999999999645e+00,5.900000000000000355e+00
-1.500000000000000000e+01,-8.999999999999994671e-01,5.100000000000000533e+00
-1.900000000000000000e+01,-3.300000000000000711e+00,4.299999999999999822e+00
-2.100000000000000000e+01,-4.900000000000000355e+00,3.500000000000000000e+00
-2.300000000000000000e+01,-6.400000000000000355e+00,2.800000000000000266e+00
-2.300000000000000000e+01,-7.100000000000001421e+00,2.100000000000000089e+00
-2.300000000000000000e+01,-7.700000000000001066e+00,1.500000000000000000e+00
-2.200000000000000000e+01,-7.800000000000000711e+00,1.000000000000000000e+00
-2.000000000000000000e+01,-7.500000000000000000e+00,5.000000000000000000e-01
-1.800000000000000000e+01,-7.200000000000000178e+00,0.000000000000000000e+00
-1.500000000000000000e+01,-6.299999999999999822e+00,-3.000000000000000444e-01
-1.300000000000000000e+01,-5.900000000000000355e+00,-7.000000000000000666e-01
-1.300000000000000000e+01,-6.100000000000000533e+00,-9.000000000000000222e-01
-1.300000000000000000e+01,-6.400000000000000355e+00,-1.200000000000000178e+00
-1.300000000000000000e+01,-6.600000000000000533e+00,-1.400000000000000133e+00
-1.300000000000000000e+01,-6.700000000000000178e+00,-1.500000000000000000e+00
-1.300000000000000000e+01,-6.900000000000000355e+00,-1.700000000000000178e+00
-1.500000000000000000e+01,-7.799999999999999822e+00,-1.800000000000000044e+00
-1.400000000000000000e+01,-7.500000000000000888e+00,-1.900000000000000133e+00
-1.400000000000000000e+01,-7.600000000000000533e+00,-2.000000000000000000e+00
-1.300000000000000000e+01,-7.400000000000000355e+00,-2.200000000000000178e+00
-1.100000000000000000e+01,-6.800000000000000711e+00,-2.400000000000000355e+00
-1.100000000000000000e+01,-6.900000000000000355e+00,-2.500000000000000000e+00
-1.000000000000000000e+01,-6.500000000000000000e+00,-2.500000000000000000e+00
-1.000000000000000000e+01,-6.599999999999999645e+00,-2.600000000000000089e+00
-1.100000000000000000e+01,-7.000000000000000000e+00,-2.600000000000000089e+00
-1.300000000000000000e+01,-7.800000000000000711e+00,-2.600000000000000089e+00
-1.600000000000000000e+01,-9.000000000000000000e+00,-2.600000000000000089e+00
-2.000000000000000000e+01,-1.059999999999999964e+01,-2.600000000000000089e+00
-2.400000000000000000e+01,-1.210000000000000142e+01,-2.500000000000000000e+00
-2.700000000000000000e+01,-1.330000000000000071e+01,-2.500000000000000000e+00
-3.200000000000000000e+01,-1.530000000000000071e+01,-2.500000000000000000e+00
-3.500000000000000000e+01,-1.650000000000000000e+01,-2.500000000000000000e+00
-3.700000000000000000e+01,-1.730000000000000071e+01,-2.500000000000000000e+00
-3.800000000000000000e+01,-1.770000000000000284e+01,-2.500000000000000000e+00
-3.700000000000000000e+01,-1.730000000000000071e+01,-2.500000000000000000e+00
-3.700000000000000000e+01,-1.730000000000000071e+01,-2.500000000000000000e+00
-3.400000000000000000e+01,-1.610000000000000142e+01,-2.500000000000000000e+00
-3.100000000000000000e+01,-1.490000000000000036e+01,-2.500000000000000000e+00
-2.800000000000000000e+01,-1.370000000000000107e+01,-2.500000000000000000e+00
-2.500000000000000000e+01,-1.240000000000000036e+01,-2.400000000000000355e+00
-2.400000000000000000e+01,-1.200000000000000178e+01,-2.400000000000000355e+00
-2.200000000000000000e+01,-1.120000000000000107e+01,-2.400000000000000355e+00
-2.100000000000000000e+01,-1.080000000000000071e+01,-2.400000000000000355e+00
-2.200000000000000000e+01,-1.120000000000000107e+01,-2.400000000000000355e+00
-2.300000000000000000e+01,-1.180000000000000071e+01,-2.600000000000000089e+00
-2.600000000000000000e+01,-1.300000000000000000e+01,-2.600000000000000089e+00
-2.800000000000000000e+01,-1.390000000000000213e+01,-2.700000000000000178e+00
-2.900000000000000000e+01,-1.430000000000000071e+01,-2.700000000000000178e+00
-3.000000000000000000e+01,-1.469999999999999929e+01,-2.700000000000000178e+00
-2.800000000000000000e+01,-1.390000000000000213e+01,-2.700000000000000178e+00
-2.700000000000000000e+01,-1.350000000000000000e+01,-2.700000000000000178e+00
-2.200000000000000000e+01,-1.150000000000000000e+01,-2.700000000000000178e+00
-1.700000000000000000e+01,-9.400000000000000355e+00,-2.600000000000000089e+00
-1.100000000000000000e+01,-6.900000000000000355e+00,-2.500000000000000000e+00
-5.000000000000000000e+00,-4.300000000000000711e+00,-2.300000000000000266e+00
-2.000000000000000000e+00,-2.900000000000000355e+00,-2.100000000000000089e+00
1.000000000000000000e+00,-1.600000000000000089e+00,-2.000000000000000000e+00
2.000000000000000000e+00,-1.000000000000000000e+00,-1.800000000000000044e+00
1.000000000000000000e+00,-1.200000000000000178e+00,-1.600000000000000089e+00
-2.000000000000000000e+00,-2.299999999999999822e+00,-1.500000000000000000e+00
-6.000000000000000000e+00,-3.800000000000000711e+00,-1.400000000000000133e+00
-1.100000000000000000e+01,-5.700000000000000178e+00,-1.300000000000000044e+00
-1.500000000000000000e+01,-7.200000000000000178e+00,-1.200000000000000178e+00
-1.800000000000000000e+01,-8.400000000000000355e+00,-1.200000000000000178e+00
-2.100000000000000000e+01,-9.600000000000001421e+00,-1.200000000000000178e+00
-2.100000000000000000e+01,-9.700000000000001066e+00,-1.300000000000000044e+00
-1.900000000000000000e+01,-9.000000000000000000e+00,-1.400000000000000133e+00
-1.600000000000000000e+01,-7.900000000000000355e+00,-1.500000000000000000e+00
-1.300000000000000000e+01,-6.900000000000000355e+00,-1.700000000000000178e+00
-1.100000000000000000e+01,-6.300000000000000711e+00,-1.900000000000000133e+00
-9.000000000000000000e+00,-5.599999999999999645e+00,-2.000000000000000000e+00
-7.000000000000000000e+00,-5.000000000000000000e+00,-2.200000000000000178e+00
-8.000000000000000000e+00,-5.500000000000000000e+00,-2.300000000000000266e+00
-9.000000000000000000e+00,-5.900000000000000355e+00,-2.300000000000000266e+00
-1.300000000000000000e+01,-7.600000000000000533e+00,-2.400000000000000355e+00
-1.600000000000000000e+01,-8.800000000000000711e+00,-2.400000000000000355e+00
-2.000000000000000000e+01,-1.040000000000000036e+01,-2.400000000000000355e+00
-2.300000000000000000e+01,-1.150000000000000178e+01,-2.300000000000000266e+00
-2.600000000000000000e+01,-1.260000000000000142e+01,-2.200000000000000178e+00
-2.900000000000000000e+01,-1.360000000000000142e+01,-2.000000000000000000e+00
-3.000000000000000000e+01,-1.390000000000000036e+01,-1.900000000000000133e+00
-3.100000000000000000e+01,-1.420000000000000107e+01,-1.800000000000000044e+00
-3.000000000000000000e+01,-1.359999999999999964e+01,-1.600000000000000089e+00
-2.900000000000000000e+01,-1.310000000000000142e+01,-1.500000000000000000e+00
-2.900000000000000000e+01,-1.300000000000000178e+01,-1.400000000000000133e+00
-2.600000000000000000e+01,-1.170000000000000107e+01,-1.300000000000000044e+00
-2.200000000000000000e+01,-1.010000000000000142e+01,-1.300000000000000044e+00
-1.700000000000000000e+01,-8.100000000000001421e+00,-1.300000000000000044e+00
-1.100000000000000000e+01,-5.700000000000000178e+00,-1.300000000000000044e+00
-4.000000000000000000e+00,-3.000000000000000000e+00,-1.400000000000000133e+00
4.000000000000000000e+00,1.000000000000000888e-01,-1.500000000000000000e+00
1.200000000000000000e+01,3.200000000000000622e+00,-1.600000000000000089e+00
2.100000000000000000e+01,6.700000000000000178e+00,-1.700000000000000178e+00
2.600000000000000000e+01,8.400000000000000355e+00,-2.000000000000000000e+00
3.200000000000000000e+01,1.070000000000000107e+01,-2.100000000000000089e+00
3.400000000000000000e+01,1.140000000000000213e+01,-2.200000000000000178e+00
3.400000000000000000e+01,1.140000000000000213e+01,-2.200000000000000178e+00
3.100000000000000000e+01,1.019999999999999929e+01,-2.200000000000000178e+00
2.400000000000000000e+01,7.500000000000001776e+00,-2.100000000000000089e+00
1.700000000000000000e+01,4.800000000000000711e+00,-2.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000222e+00,-1.800000000000000044e+00
-2.000000000000000000e+00,-2.400000000000000355e+00,-1.600000000000000089e+00
-1.200000000000000000e+01,-6.200000000000001066e+00,-1.400000000000000133e+00
-2.200000000000000000e+01,-1.010000000000000142e+01,-1.300000000000000044e+00
-2.900000000000000000e+01,-1.280000000000000071e+01,-1.200000000000000178e+00
-3.400000000000000000e+01,-1.480000000000000071e+01,-1.200000000000000178e+00
-3.600000000000000000e+01,-1.570000000000000107e+01,-1.300000000000000044e+00
-3.600000000000000000e+01,-1.580000000000000071e+01,-1.400000000000000133e+00
-3.400000000000000000e+01,-1.520000000000000107e+01,-1.600000000000000089e+00
-2.800000000000000000e+01,-1.300000000000000178e+01,-1.800000000000000044e+00
-2.100000000000000000e+01,-1.040000000000000036e+01,-2.000000000000000000e+00
-1.400000000000000000e+01,-7.800000000000000711e+00,-2.200000000000000178e+00
-7.000000000000000000e+00,-5.100000000000000533e+00,-2.300000000000000266e+00
-1.000000000000000000e+00,-2.800000000000000266e+00,-2.400000000000000355e+00
2.000000000000000000e+00,-1.500000000000000222e+00,-2.300000000000000266e+00
4.000000000000000000e+00,-6.000000000000000888e-01,-2.200000000000000178e+00
3.000000000000000000e+00,-8.999999999999999112e-01,-2.100000000000000089e+00
0.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00
-5.000000000000000000e+00,-3.900000000000000355e+00,-1.900000000000000133e+00
-1.300000000000000000e+01,-7.000000000000000000e+00,-1.800000000000000044e+00
-2.200000000000000000e+01,-1.050000000000000000e+01,-1.700000000000000178e+00
-3.100000000000000000e+01,-1.410000000000000142e+01,-1.700000000000000178e+00
-3.700000000000000000e+01,-1.660000000000000142e+01,-1.800000000000000044e+00
-4.400000000000000000e+01,-1.940000000000000213e+01,-1.800000000000000044e+00
-4.800000000000000000e+01,-2.110000000000000142e+01,-1.900000000000000133e+00
-5.000000000000000000e+01,-2.200000000000000000e+01,-2.000000000000000000e+00
-4.800000000000000000e+01,-2.120000000000000284e+01,-2.000000000000000000e+00
-4.500000000000000000e+01,-2.000000000000000000e+01,-2.000000000000000000e+00
-4.100000000000000000e+01,-1.830000000000000071e+01,-1.900000000000000133e+00
-3.500000000000000000e+01,-1.580000000000000071e+01,-1.800000000000000044e+00
-2.800000000000000000e+01,-1.280000000000000071e+01,-1.600000000000000089e+00
-2.200000000000000000e+01,-1.030000000000000071e+01,-1.500000000000000000e+00
-1.700000000000000000e+01,-8.100000000000001421e+00,-1.300000000000000044e+00
-1.400000000000000000e+01,-6.800000000000000711e+00,-1.200000000000000178e+00
-1.000000000000000000e+01,-5.200000000000000178e+00,-1.200000000000000178e+00
-8.000000000000000000e+00,-4.400000000000000355e+00,-1.200000000000000178e+00
-8.000000000000000000e+00,-4.500000000000000000e+00,-1.300000000000000044e+00
-8.000000000000000000e+00,-4.600000000000000533e+00,-1.400000000000000133e+00
-7.000000000000000000e+00,-4.400000000000000355e+00,-1.600000000000000089e+00
-8.000000000000000000e+00,-5.000000000000000000e+00,-1.800000000000000044e+00
-1.000000000000000000e+01,-6.000000000000000000e+00,-2.000000000000000000e+00
-1.200000000000000000e+01,-7.000000000000000888e+00,-2.200000000000000178e+00
-1.400000000000000000e+01,-8.100000000000001421e+00,-2.500000000000000000e+00
-1.900000000000000000e+01,-1.020000000000000107e+01,-2.600000000000000089e+00
-2.700000000000000000e+01,-1.340000000000000036e+01,-2.600000000000000089e+00
-3.600000000000000000e+01,-1.700000000000000000e+01,-2.600000000000000089e+00
-4.600000000000000000e+01,-2.090000000000000213e+01,-2.500000000000000000e+00
-5.700000000000000000e+01,-2.510000000000000142e+01,-2.300000000000000266e+00
-6.600000000000000000e+01,-2.860000000000000142e+01,-2.200000000000000178e+00
-7.000000000000000000e+01,-3.000000000000000000e+01,-2.000000000000000000e+00
-6.500000000000000000e+01,-2.789999999999999858e+01,-1.900000000000000133e+00
-5.200000000000000000e+01,-2.250000000000000000e+01,-1.700000000000000178e+00
-2.700000000000000000e+01,-1.240000000000000036e+01,-1.600000000000000089e+00
9.000000000000000000e+00,2.100000000000000089e+00,-1.500000000000000000e+00
5.900000000000000000e+01,2.220000000000000284e+01,-1.400000000000000133e+00
1.160000000000000000e+02,4.500000000000000711e+01,-1.400000000000000133e+00
1.760000000000000000e+02,6.910000000000000853e+01,-1.300000000000000044e+00
2.350000000000000000e+02,9.270000000000000284e+01,-1.300000000000000044e+00
2.860000000000000000e+02,1.132000000000000028e+02,-1.200000000000000178e+00
3.220000000000000000e+02,1.276000000000000085e+02,-1.200000000000000178e+00
3.390000000000000000e+02,1.342999999999999829e+02,-1.300000000000000044e+00
3.340000000000000000e+02,1.322999999999999829e+02,-1.300000000000000044e+00
3.070000000000000000e+02,1.214000000000000057e+02,-1.400000000000000133e+00
2.610000000000000000e+02,1.029000000000000057e+02,-1.500000000000000000e+00
1.980000000000000000e+02,7.760000000000000853e+01,-1.600000000000000089e+00
1.260000000000000000e+02,4.870000000000000284e+01,-1.700000000000000178e+00
5.200000000000000000e+01,1.910000000000000142e+01,-1.700000000000000178e+00
-1.600000000000000000e+01,-8.300000000000000711e+00,-1.900000000000000133e+00
-7.500000000000000000e+01,-3.180000000000000071e+01,-1.800000000000000044e+00
-1.170000000000000000e+02,-4.850000000000000711e+01,-1.700000000000000178e+00
-1.440000000000000000e+02,-5.920000000000000284e+01,-1.600000000000000089e+00
-1.520000000000000000e+02,-6.220000000000000284e+01,-1.400000000000000133e+00
-1.450000000000000000e+02,-5.929999999999999716e+01,-1.300000000000000044e+00
-1.270000000000000000e+02,-5.190000000000000568e+01,-1.100000000000000089e+00
-1.020000000000000000e+02,-4.190000000000000568e+01,-1.100000000000000089e+00
-7.400000000000000000e+01,-3.070000000000000284e+01,-1.100000000000000089e+00
-4.700000000000000000e+01,-1.990000000000000213e+01,-1.100000000000000089e+00
-2.300000000000000000e+01,-1.040000000000000213e+01,-1.200000000000000178e+00
-6.000000000000000000e+00,-3.700000000000000178e+00,-1.300000000000000044e+00
5.000000000000000000e+00,5.999999999999998668e-01,-1.400000000000000133e+00
1.100000000000000000e+01,2.900000000000000355e+00,-1.500000000000000000e+00
1.300000000000000000e+01,3.700000000000000178e+00,-1.500000000000000000e+00
1.300000000000000000e+01,3.799999999999999822e+00,-1.400000000000000133e+00
1.200000000000000000e+01,3.500000000000000888e+00,-1.300000000000000044e+00
1.100000000000000000e+01,3.300000000000000266e+00,-1.100000000000000089e+00
1.100000000000000000e+01,3.600000000000000533e+00,-8.000000000000000444e-01
1.200000000000000000e+01,4.400000000000000355e+00,-4.000000000000000222e-01
1.600000000000000000e+01,6.300000000000000711e+00,-1.000000000000000056e-01
2.000000000000000000e+01,8.199999999999999289e+00,2.000000000000000111e-01
2.400000000000000000e+01,1.010000000000000142e+01,5.000000000000000000e-01
2.700000000000000000e+01,1.170000000000000107e+01,9.000000000000000222e-01
3.000000000000000000e+01,1.309999999999999964e+01,1.100000000000000089e+00
3.100000000000000000e+01,1.370000000000000107e+01,1.300000000000000044e+00
3.100000000000000000e+01,1.390000000000000036e+01,1.500000000000000000e+00
3.000000000000000000e+01,1.369999999999999929e+01,1.700000000000000178e+00
2.900000000000000000e+01,1.350000000000000178e+01,1.900000000000000133e+00
2.800000000000000000e+01,1.340000000000000213e+01,2.200000000000000178e+00
2.600000000000000000e+01,1.280000000000000071e+01,2.400000000000000355e+00
2.500000000000000000e+01,1.280000000000000071e+01,2.800000000000000266e+00
2.600000000000000000e+01,1.350000000000000000e+01,3.100000000000000089e+00
2.700000000000000000e+01,1.430000000000000071e+01,3.500000000000000000e+00
2.900000000000000000e+01,1.550000000000000178e+01,3.900000000000000355e+00
3.100000000000000000e+01,1.660000000000000142e+01,4.200000000000000178e+00
3.300000000000000000e+01,1.780000000000000071e+01,4.600000000000000533e+00
3.600000000000000000e+01,1.930000000000000071e+01,4.900000000000000355e+00
3.800000000000000000e+01,2.020000000000000284e+01,5.000000000000000000e+00
4.100000000000000000e+01,2.150000000000000355e+01,5.100000000000000533e+00
4.300000000000000000e+01,2.219999999999999929e+01,5.000000000000000000e+00
4.600000000000000000e+01,2.310000000000000142e+01,4.700000000000000178e+00
4.800000000000000000e+01,2.360000000000000142e+01,4.400000000000000355e+00
5.100000000000000000e+01,2.430000000000000426e+01,3.900000000000000355e+00
5.300000000000000000e+01,2.450000000000000355e+01,3.300000000000000266e+00
5.600000000000000000e+01,2.510000000000000142e+01,2.700000000000000178e+00
5.800000000000000000e+01,2.520000000000000284e+01,2.000000000000000000e+00
5.900000000000000000e+01,2.490000000000000213e+01,1.300000000000000044e+00
6.000000000000000000e+01,2.460000000000000142e+01,6.000000000000000888e-01
6.000000000000000000e+01,2.400000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,2.300000000000000000e+01,-6.000000000000000888e-01
5.700000000000000000e+01,2.180000000000000071e+01,-1.000000000000000000e+00
5.500000000000000000e+01,2.050000000000000000e+01,-1.500000000000000000e+00
5.400000000000000000e+01,1.980000000000000071e+01,-1.800000000000000044e+00
5.300000000000000000e+01,1.910000000000000142e+01,-2.100000000000000089e+00
5.300000000000000000e+01,1.890000000000000213e+01,-2.300000000000000266e+00
5.400000000000000000e+01,1.920000000000000284e+01,-2.400000000000000355e+00
5.700000000000000000e+01,2.030000000000000071e+01,-2.500000000000000000e+00
6.100000000000000000e+01,2.200000000000000000e+01,-2.400000000000000355e+00
6.600000000000000000e+01,2.410000000000000142e+01,-2.300000000000000266e+00
7.100000000000000000e+01,2.620000000000000284e+01,-2.200000000000000178e+00
7.700000000000000000e+01,2.880000000000000071e+01,-2.000000000000000000e+00
8.100000000000000000e+01,3.050000000000000000e+01,-1.900000000000000133e+00
8.400000000000000000e+01,3.190000000000000213e+01,-1.700000000000000178e+00
8.500000000000000000e+01,3.239999999999999858e+01,-1.600000000000000089e+00
8.600000000000000000e+01,3.279999999999999716e+01,-1.600000000000000089e+00
8.500000000000000000e+01,3.250000000000000000e+01,-1.500000000000000000e+00
8.400000000000000000e+01,3.200000000000000000e+01,-1.600000000000000089e+00
8.300000000000000000e+01,3.150000000000000355e+01,-1.700000000000000178e+00
8.500000000000000000e+01,3.229999999999999716e+01,-1.700000000000000178e+00
8.700000000000000000e+01,3.320000000000000284e+01,-1.600000000000000089e+00
9.000000000000000000e+01,3.450000000000000000e+01,-1.500000000000000000e+00
9.500000000000000000e+01,3.660000000000000142e+01,-1.400000000000000133e+00
1.010000000000000000e+02,3.920000000000000284e+01,-1.200000000000000178e+00
1.070000000000000000e+02,4.180000000000000426e+01,-1.000000000000000000e+00
1.120000000000000000e+02,4.400000000000000711e+01,-8.000000000000000444e-01
1.160000000000000000e+02,4.580000000000000426e+01,-6.000000000000000888e-01
1.190000000000000000e+02,4.700000000000000000e+01,-6.000000000000000888e-01
1.210000000000000000e+02,4.780000000000000426e+01,-6.000000000000000888e-01
1.210000000000000000e+02,4.770000000000000284e+01,-7.000000000000000666e-01
1.210000000000000000e+02,4.770000000000000284e+01,-7.000000000000000666e-01
1.220000000000000000e+02,4.830000000000000426e+01,-5.000000000000000000e-01
1.240000000000000000e+02,4.960000000000000142e+01,0.000000000000000000e+00
1.270000000000000000e+02,5.220000000000000284e+01,1.400000000000000133e+00
1.310000000000000000e+02,5.610000000000000853e+01,3.700000000000000178e+00
1.370000000000000000e+02,6.210000000000000853e+01,7.300000000000000711e+00
1.450000000000000000e+02,6.990000000000000568e+01,1.190000000000000036e+01
1.530000000000000000e+02,7.920000000000000284e+01,1.800000000000000000e+01
1.610000000000000000e+02,8.940000000000000568e+01,2.500000000000000000e+01
1.690000000000000000e+02,1.003000000000000114e+02,3.270000000000000284e+01
1.760000000000000000e+02,1.107000000000000171e+02,4.030000000000000426e+01
1.800000000000000000e+02,1.192000000000000028e+02,4.720000000000000284e+01
1.830000000000000000e+02,1.260000000000000000e+02,5.280000000000000426e+01
1.840000000000000000e+02,1.299000000000000057e+02,5.630000000000000426e+01
1.850000000000000000e+02,1.313000000000000114e+02,5.730000000000000426e+01
1.840000000000000000e+02,1.292000000000000171e+02,5.560000000000000142e+01
1.830000000000000000e+02,1.244000000000000057e+02,5.120000000000000284e+01
1.820000000000000000e+02,1.174000000000000057e+02,4.460000000000000142e+01
1.830000000000000000e+02,1.095000000000000000e+02,3.630000000000000426e+01
1.840000000000000000e+02,1.007000000000000171e+02,2.710000000000000142e+01
1.850000000000000000e+02,9.190000000000000568e+01,1.790000000000000213e+01
1.860000000000000000e+02,8.380000000000001137e+01,9.400000000000000355e+00
1.890000000000000000e+02,7.800000000000001421e+01,2.400000000000000355e+00
1.900000000000000000e+02,7.329999999999999716e+01,-2.700000000000000178e+00
1.910000000000000000e+02,7.030000000000001137e+01,-6.100000000000000533e+00
1.910000000000000000e+02,6.890000000000000568e+01,-7.500000000000000000e+00
1.920000000000000000e+02,6.950000000000001421e+01,-7.300000000000000711e+00
1.920000000000000000e+02,7.080000000000001137e+01,-6.000000000000000000e+00
1.910000000000000000e+02,7.240000000000000568e+01,-4.000000000000000000e+00
1.890000000000000000e+02,7.380000000000001137e+01,-1.800000000000000044e+00
1.880000000000000000e+02,7.520000000000000284e+01,0.000000000000000000e+00
